date,rec,daten,BAA,AAA,t3m,t10y,t5y,t1y,time,spr1,spr5,spr10,hyspr
1974-06-01,1,01jun1974,9.27,8.470000000000001,7.9,7.54,8.1,8.67,1974m6,.76999998,.2,-.36000001,.80000001
1974-07-01,1,01jul1974,9.48,8.720000000000001,7.55,7.81,8.380000000000001,8.800000000000001,1974m7,1.25,.82999998,.25999999,.75999999
1974-08-01,1,01aug1974,9.77,9,8.960000000000001,8.039999999999999,8.630000000000001,9.359999999999999,1974m8,.40000001,-.33000001,-.92000002,.76999998
1974-09-01,1,01sep1974,10.18,9.24,8.06,8.039999999999999,8.369999999999999,8.869999999999999,1974m9,.81,.31,-.02,.94
1974-10-01,1,01oct1974,10.48,9.27,7.46,7.9,7.97,8.050000000000001,1974m10,.58999997,.50999999,.44,1.21
1974-11-01,1,01nov1974,10.6,8.890000000000001,7.47,7.68,7.68,7.66,1974m11,.19,.20999999,.20999999,1.71
1974-12-01,1,01dec1974,10.63,8.890000000000001,7.15,7.43,7.31,7.31,1974m12,.16,.16,.28,1.74
1975-01-01,1,01jan1975,10.81,8.83,6.26,7.5,7.41,6.83,1975m1,.56999999,1.15,1.24,1.98
1975-02-01,1,01feb1975,10.65,8.619999999999999,5.5,7.39,7.11,5.98,1975m2,.47999999,1.61,1.89,2.03
1975-03-01,1,01mar1975,10.48,8.67,5.49,7.73,7.3,6.11,1975m3,.62,1.8099999,2.24,1.8099999
1975-04-01,0,01apr1975,10.58,8.949999999999999,5.61,8.23,7.99,6.9,1975m4,1.29,2.3800001,2.6199999,1.63
1975-05-01,0,01may1975,10.69,8.9,5.23,8.06,7.72,6.39,1975m5,1.16,2.49,2.8299999,1.79
1975-06-01,0,01jun1975,10.62,8.77,5.34,7.86,7.51,6.29,1975m6,.94999999,2.1700001,2.52,1.85
1975-07-01,0,01jul1975,10.55,8.84,6.13,8.06,7.92,7.11,1975m7,.98000002,1.79,1.9299999,1.71
1975-08-01,0,01aug1975,10.59,8.949999999999999,6.44,8.4,8.33,7.7,1975m8,1.26,1.89,1.96,1.64
1975-09-01,0,01sep1975,10.61,8.949999999999999,6.42,8.43,8.369999999999999,7.75,1975m9,1.33,1.95,2.01,1.66
1975-10-01,0,01oct1975,10.62,8.859999999999999,5.96,8.140000000000001,7.97,6.95,1975m10,.99000001,2.01,2.1800001,1.76
1975-11-01,0,01nov1975,10.56,8.779999999999999,5.48,8.050000000000001,7.8,6.49,1975m11,1.01,2.3199999,2.5699999,1.78
1975-12-01,0,01dec1975,10.56,8.789999999999999,5.44,8,7.76,6.6,1975m12,1.16,2.3199999,2.5599999,1.77
1976-01-01,0,01jan1976,10.41,8.6,4.87,7.74,7.46,5.81,1976m1,.94,2.5899999,2.8699999,1.8099999
1976-02-01,0,01feb1976,10.24,8.550000000000001,4.88,7.79,7.45,5.91,1976m2,1.03,2.5699999,2.9100001,1.6900001
1976-03-01,0,01mar1976,10.12,8.52,5,7.73,7.49,6.21,1976m3,1.21,2.49,2.73,1.6
1976-04-01,0,01apr1976,9.94,8.4,4.86,7.56,7.25,5.92,1976m4,1.0599999,2.3900001,2.7,1.54
1976-05-01,0,01may1976,9.859999999999999,8.58,5.2,7.9,7.59,6.4,1976m5,1.2,2.3900001,2.7,1.28
1976-06-01,0,01jun1976,9.890000000000001,8.619999999999999,5.41,7.86,7.61,6.52,1976m6,1.11,2.2,2.45,1.27
1976-07-01,0,01jul1976,9.82,8.56,5.23,7.83,7.49,6.2,1976m7,.97000003,2.26,2.5999999,1.26
1976-08-01,0,01aug1976,9.640000000000001,8.449999999999999,5.14,7.77,7.31,6,1976m8,.86000001,2.1700001,2.6300001,1.1900001
1976-09-01,0,01sep1976,9.4,8.380000000000001,5.08,7.59,7.13,5.84,1976m9,.75999999,2.05,2.51,1.02
1976-10-01,0,01oct1976,9.289999999999999,8.32,4.92,7.41,6.75,5.5,1976m10,.57999998,1.83,2.49,.97000003
1976-11-01,0,01nov1976,9.23,8.25,4.75,7.29,6.52,5.29,1976m11,.54000002,1.77,2.54,.98000002
1976-12-01,0,01dec1976,9.119999999999999,7.98,4.35,6.87,6.1,4.89,1976m12,.54000002,1.75,2.52,1.14
1977-01-01,0,01jan1977,9.08,7.96,4.62,7.21,6.58,5.29,1977m1,.67000002,1.96,2.5899999,1.12
1977-02-01,0,01feb1977,9.119999999999999,8.039999999999999,4.67,7.39,6.83,5.47,1977m2,.80000001,2.1600001,2.72,1.08
1977-03-01,0,01mar1977,9.119999999999999,8.1,4.6,7.46,6.93,5.5,1977m3,.89999998,2.3299999,2.8599999,1.02
1977-04-01,0,01apr1977,9.07,8.039999999999999,4.54,7.37,6.79,5.44,1977m4,.89999998,2.25,2.8299999,1.03
1977-05-01,0,01may1977,9.01,8.050000000000001,4.96,7.46,6.94,5.84,1977m5,.88,1.98,2.5,.95999998
1977-06-01,0,01jun1977,8.91,7.95,5.02,7.28,6.76,5.8,1977m6,.77999997,1.74,2.26,.95999998
1977-07-01,0,01jul1977,8.869999999999999,7.94,5.19,7.33,6.84,5.94,1977m7,.75,1.65,2.1400001,.93000001
1977-08-01,0,01aug1977,8.82,7.98,5.49,7.4,7.03,6.37,1977m8,.88,1.54,1.91,.83999997
1977-09-01,0,01sep1977,8.800000000000001,7.92,5.81,7.34,7.04,6.53,1977m9,.72000003,1.23,1.53,.88
1977-10-01,0,01oct1977,8.890000000000001,8.039999999999999,6.16,7.52,7.32,6.97,1977m10,.81,1.16,1.36,.85000002
1977-11-01,0,01nov1977,8.949999999999999,8.08,6.1,7.58,7.34,6.95,1977m11,.85000002,1.24,1.48,.87
1977-12-01,0,01dec1977,8.99,8.19,6.07,7.69,7.48,6.96,1977m12,.88999999,1.41,1.62,.80000001
1978-01-01,0,01jan1978,9.17,8.41,6.44,7.96,7.77,7.28,1978m1,.83999997,1.33,1.52,.75999999
1978-02-01,0,01feb1978,9.199999999999999,8.470000000000001,6.45,8.029999999999999,7.83,7.34,1978m2,.88999999,1.38,1.58,.73000002
1978-03-01,0,01mar1978,9.220000000000001,8.470000000000001,6.29,8.039999999999999,7.86,7.31,1978m3,1.02,1.5700001,1.75,.75
1978-04-01,0,01apr1978,9.32,8.56,6.29,8.15,7.98,7.45,1978m4,1.16,1.6900001,1.86,.75999999
1978-05-01,0,01may1978,9.49,8.69,6.41,8.35,8.18,7.82,1978m5,1.41,1.77,1.9400001,.80000001
1978-06-01,0,01jun1978,9.6,8.76,6.73,8.460000000000001,8.359999999999999,8.09,1978m6,1.36,1.63,1.73,.83999997
1978-07-01,0,01jul1978,9.6,8.880000000000001,7.01,8.640000000000001,8.539999999999999,8.390000000000001,1978m7,1.38,1.53,1.63,.72000003
1978-08-01,0,01aug1978,9.48,8.69,7.08,8.41,8.33,8.31,1978m8,1.23,1.25,1.33,.79000002
1978-09-01,0,01sep1978,9.42,8.69,7.85,8.42,8.43,8.640000000000001,1978m9,.79000002,.57999998,.56999999,.73000002
1978-10-01,0,01oct1978,9.59,8.890000000000001,7.99,8.640000000000001,8.609999999999999,9.140000000000001,1978m10,1.15,.62,.64999998,.69999999
1978-11-01,0,01nov1978,9.83,9.029999999999999,8.640000000000001,8.81,8.84,10.01,1978m11,1.37,.2,.17,.80000001
1978-12-01,0,01dec1978,9.94,9.16,9.08,9.01,9.08,10.3,1978m12,1.22,0,-.07,.77999997
1979-01-01,0,01jan1979,10.13,9.25,9.35,9.1,9.199999999999999,10.41,1979m1,1.0599999,-.15000001,-.25,.88
1979-02-01,0,01feb1979,10.08,9.26,9.32,9.1,9.130000000000001,10.24,1979m2,.92000002,-.19,-.22,.81999999
1979-03-01,0,01mar1979,10.26,9.369999999999999,9.48,9.119999999999999,9.199999999999999,10.25,1979m3,.76999998,-.28,-.36000001,.88999999
1979-04-01,0,01apr1979,10.33,9.380000000000001,9.460000000000001,9.18,9.25,10.12,1979m4,.66000003,-.20999999,-.28,.94999999
1979-05-01,0,01may1979,10.47,9.5,9.609999999999999,9.25,9.24,10.12,1979m5,.50999999,-.37,-.36000001,.97000003
1979-06-01,0,01jun1979,10.38,9.289999999999999,9.06,8.91,8.85,9.57,1979m6,.50999999,-.20999999,-.15000001,1.09
1979-07-01,0,01jul1979,10.29,9.199999999999999,9.24,8.949999999999999,8.9,9.640000000000001,1979m7,.40000001,-.34,-.28999999,1.09
1979-08-01,0,01aug1979,10.35,9.23,9.52,9.029999999999999,9.06,9.98,1979m8,.46000001,-.46000001,-.49000001,1.12
1979-09-01,0,01sep1979,10.54,9.44,10.26,9.33,9.41,10.84,1979m9,.57999998,-.85000002,-.93000001,1.1
1979-10-01,0,01oct1979,11.4,10.13,11.7,10.3,10.63,12.44,1979m10,.74000001,-1.0700001,-1.4,1.27
1979-11-01,0,01nov1979,11.99,10.76,11.79,10.65,10.93,12.39,1979m11,.60000002,-.86000001,-1.14,1.23
1979-12-01,0,01dec1979,12.06,10.74,12.04,10.39,10.42,11.98,1979m12,-.059999999,-1.62,-1.65,1.3200001
1980-01-01,0,01jan1980,12.42,11.09,12,10.8,10.74,12.06,1980m1,.059999999,-1.26,-1.2,1.33
1980-02-01,1,01feb1980,13.57,12.38,12.86,12.41,12.6,13.92,1980m2,1.0599999,-.25999999,-.44999999,1.1900001
1980-03-01,1,01mar1980,14.45,12.96,15.2,12.75,13.47,15.82,1980m3,.62,-1.73,-2.45,1.49
1980-04-01,1,01apr1980,14.19,12.04,13.2,11.47,11.84,13.3,1980m4,.1,-1.36,-1.73,2.1500001
1980-05-01,1,01may1980,13.17,10.99,8.58,10.18,9.949999999999999,9.390000000000001,1980m5,.81,1.37,1.6,2.1800001
1980-06-01,1,01jun1980,12.71,10.58,7.07,9.779999999999999,9.210000000000001,8.16,1980m6,1.09,2.1400001,2.71,2.1300001
1980-07-01,1,01jul1980,12.65,11.07,8.06,10.25,9.529999999999999,8.65,1980m7,.58999997,1.47,2.1900001,1.58
1980-08-01,0,01aug1980,13.15,11.64,9.130000000000001,11.1,10.84,10.24,1980m8,1.11,1.71,1.97,1.51
1980-09-01,0,01sep1980,13.7,12.02,10.27,11.51,11.62,11.52,1980m9,1.25,1.35,1.24,1.6799999
1980-10-01,0,01oct1980,14.23,12.31,11.62,11.75,11.86,12.49,1980m10,.87,.23999999,.13,1.92
1980-11-01,0,01nov1980,14.64,12.97,13.73,12.68,12.83,14.15,1980m11,.41999999,-.89999998,-1.05,1.67
1980-12-01,0,01dec1980,15.14,13.21,15.49,12.84,13.25,14.88,1980m12,-.61000001,-2.24,-2.6500001,1.9299999
1981-01-01,0,01jan1981,15.03,12.81,15.02,12.57,12.77,14.08,1981m1,-.94,-2.25,-2.45,2.22
1981-02-01,0,01feb1981,15.37,13.35,14.79,13.19,13.41,14.57,1981m2,-.22,-1.38,-1.6,2.02
1981-03-01,0,01mar1981,15.34,13.33,13.36,13.12,13.41,13.71,1981m3,.34999999,.050000001,-.23999999,2.01
1981-04-01,0,01apr1981,15.56,13.88,13.69,13.68,13.99,14.32,1981m4,.63,.30000001,-.0099999998,1.6799999
1981-05-01,0,01may1981,15.95,14.32,16.3,14.1,14.63,16.2,1981m5,-.1,-1.67,-2.2,1.63
1981-06-01,0,01jun1981,15.8,13.75,14.73,13.47,13.95,14.86,1981m6,.13,-.77999997,-1.26,2.05
1981-07-01,0,01jul1981,16.17,14.38,14.95,14.28,14.79,15.72,1981m7,.76999998,-.16,-.67000002,1.79
1981-08-01,1,01aug1981,16.34,14.89,15.51,14.94,15.56,16.72,1981m8,1.21,.050000001,-.56999999,1.45
1981-09-01,1,01sep1981,16.92,15.49,14.7,15.32,15.93,16.52,1981m9,1.8200001,1.23,.62,1.4299999
1981-10-01,1,01oct1981,17.11,15.4,13.54,15.15,15.41,15.38,1981m10,1.84,1.87,1.61,1.71
1981-11-01,1,01nov1981,16.39,14.22,10.86,13.39,13.38,12.41,1981m11,1.55,2.52,2.53,2.1700001
1981-12-01,1,01dec1981,16.55,14.23,10.85,13.72,13.6,12.85,1981m12,2,2.75,2.8699999,2.3199999
1982-01-01,1,01jan1982,17.1,15.18,12.28,14.59,14.65,14.32,1982m1,2.04,2.3699999,2.3099999,1.92
1982-02-01,1,01feb1982,17.18,15.27,13.48,14.43,14.54,14.73,1982m2,1.25,1.0599999,.94999999,1.91
1982-03-01,1,01mar1982,16.82,14.58,12.68,13.86,13.98,13.95,1982m3,1.27,1.3,1.1799999,2.24
1982-04-01,1,01apr1982,16.78,14.46,12.7,13.87,14,13.98,1982m4,1.28,1.3,1.17,2.3199999
1982-05-01,1,01may1982,16.64,14.26,12.09,13.62,13.75,13.34,1982m5,1.25,1.66,1.53,2.3800001
1982-06-01,1,01jun1982,16.92,14.81,12.47,14.3,14.43,14.07,1982m6,1.6,1.96,1.83,2.1099999
1982-07-01,1,01jul1982,16.8,14.61,11.35,13.95,14.07,13.24,1982m7,1.89,2.72,2.5999999,2.1900001
1982-08-01,1,01aug1982,16.32,13.71,8.68,13.06,13,11.43,1982m8,2.75,4.3200002,4.3800001,2.6099999
1982-09-01,1,01sep1982,15.63,12.94,7.92,12.34,12.25,10.85,1982m9,2.9300001,4.3299999,4.4200001,2.6900001
1982-10-01,1,01oct1982,14.73,12.12,7.71,10.91,10.8,9.32,1982m10,1.61,3.0899999,3.2,2.6099999
1982-11-01,1,01nov1982,14.3,11.68,8.07,10.55,10.38,9.16,1982m11,1.09,2.3099999,2.48,2.6199999
1982-12-01,0,01dec1982,14.14,11.83,7.94,10.54,10.22,8.91,1982m12,.97000003,2.28,2.5999999,2.3099999
1983-01-01,0,01jan1983,13.94,11.79,7.86,10.46,10.03,8.619999999999999,1983m1,.75999999,2.1700001,2.5999999,2.1500001
1983-02-01,0,01feb1983,13.95,12.01,8.109999999999999,10.72,10.26,8.92,1983m2,.81,2.1500001,2.6099999,1.9400001
1983-03-01,0,01mar1983,13.61,11.73,8.35,10.51,10.08,9.039999999999999,1983m3,.69,1.73,2.1600001,1.88
1983-04-01,0,01apr1983,13.29,11.51,8.210000000000001,10.4,10.02,8.98,1983m4,.76999998,1.8099999,2.1900001,1.78
1983-05-01,0,01may1983,13.09,11.46,8.19,10.38,10.03,8.9,1983m5,.70999998,1.84,2.1900001,1.63
1983-06-01,0,01jun1983,13.37,11.74,8.789999999999999,10.85,10.63,9.66,1983m6,.87,1.84,2.0599999,1.63
1983-07-01,0,01jul1983,13.39,12.15,9.08,11.38,11.21,10.2,1983m7,1.12,2.1300001,2.3,1.24
1983-08-01,0,01aug1983,13.64,12.51,9.34,11.85,11.63,10.53,1983m8,1.1900001,2.29,2.51,1.13
1983-09-01,0,01sep1983,13.55,12.37,9,11.65,11.43,10.16,1983m9,1.16,2.4300001,2.6500001,1.1799999
1983-10-01,0,01oct1983,13.46,12.25,8.640000000000001,11.54,11.28,9.81,1983m10,1.17,2.6400001,2.9000001,1.21
1983-11-01,0,01nov1983,13.61,12.41,8.76,11.69,11.41,9.94,1983m11,1.1799999,2.6500001,2.9300001,1.2
1983-12-01,0,01dec1983,13.75,12.57,9,11.83,11.54,10.11,1983m12,1.11,2.54,2.8299999,1.1799999
1984-01-01,0,01jan1984,13.65,12.2,8.9,11.67,11.37,9.9,1984m1,1,2.47,2.77,1.45
1984-02-01,0,01feb1984,13.59,12.08,9.09,11.84,11.54,10.04,1984m2,.94999999,2.45,2.75,1.51
1984-03-01,0,01mar1984,13.99,12.57,9.52,12.32,12.02,10.59,1984m3,1.0700001,2.5,2.8,1.42
1984-04-01,0,01apr1984,14.31,12.81,9.69,12.63,12.37,10.9,1984m4,1.21,2.6800001,2.9400001,1.5
1984-05-01,0,01may1984,14.74,13.28,9.83,13.41,13.17,11.66,1984m5,1.83,3.3399999,3.5799999,1.46
1984-06-01,0,01jun1984,15.05,13.55,9.869999999999999,13.56,13.48,12.08,1984m6,2.21,3.6099999,3.6900001,1.5
1984-07-01,0,01jul1984,15.15,13.44,10.12,13.36,13.27,12.03,1984m7,1.91,3.1500001,3.24,1.71
1984-08-01,0,01aug1984,14.63,12.87,10.47,12.72,12.68,11.82,1984m8,1.35,2.21,2.25,1.76
1984-09-01,0,01sep1984,14.35,12.66,10.37,12.52,12.53,11.58,1984m9,1.21,2.1600001,2.1500001,1.6900001
1984-10-01,0,01oct1984,13.94,12.63,9.74,12.16,12.06,10.9,1984m10,1.16,2.3199999,2.4200001,1.3099999
1984-11-01,0,01nov1984,13.48,12.29,8.609999999999999,11.57,11.33,9.82,1984m11,1.21,2.72,2.96,1.1900001
1984-12-01,0,01dec1984,13.4,12.13,8.06,11.5,11.07,9.33,1984m12,1.27,3.01,3.4400001,1.27
1985-01-01,0,01jan1985,13.26,12.08,7.76,11.38,10.93,9.02,1985m1,1.26,3.1700001,3.6199999,1.1799999
1985-02-01,0,01feb1985,13.23,12.13,8.27,11.51,11.13,9.289999999999999,1985m2,1.02,2.8599999,3.24,1.1
1985-03-01,0,01mar1985,13.69,12.56,8.52,11.86,11.52,9.859999999999999,1985m3,1.34,3,3.3399999,1.13
1985-04-01,0,01apr1985,13.51,12.23,7.95,11.43,11.01,9.140000000000001,1985m4,1.1900001,3.0599999,3.48,1.28
1985-05-01,0,01may1985,13.15,11.72,7.48,10.85,10.34,8.460000000000001,1985m5,.98000002,2.8599999,3.3699999,1.4299999
1985-06-01,0,01jun1985,12.4,10.94,6.95,10.16,9.6,7.8,1985m6,.85000002,2.6500001,3.21,1.46
1985-07-01,0,01jul1985,12.43,10.97,7.08,10.31,9.699999999999999,7.86,1985m7,.77999997,2.6199999,3.23,1.46
1985-08-01,0,01aug1985,12.5,11.05,7.14,10.33,9.81,8.050000000000001,1985m8,.91000003,2.6700001,3.1900001,1.45
1985-09-01,0,01sep1985,12.48,11.07,7.1,10.37,9.81,8.07,1985m9,.97000003,2.71,3.27,1.41
1985-10-01,0,01oct1985,12.36,11.02,7.16,10.24,9.69,8.01,1985m10,.85000002,2.53,3.0799999,1.34
1985-11-01,0,01nov1985,11.99,10.55,7.24,9.779999999999999,9.279999999999999,7.88,1985m11,.63999999,2.04,2.54,1.4400001
1985-12-01,0,01dec1985,11.58,10.16,7.1,9.26,8.73,7.67,1985m12,.56999999,1.63,2.1600001,1.42
1986-01-01,0,01jan1986,11.44,10.05,7.07,9.19,8.68,7.73,1986m1,.66000003,1.61,2.1199999,1.39
1986-02-01,0,01feb1986,11.11,9.67,7.06,8.699999999999999,8.34,7.61,1986m2,.55000001,1.28,1.64,1.4400001
1986-03-01,0,01mar1986,10.5,9,6.56,7.78,7.46,7.03,1986m3,.47,.89999998,1.22,1.5
1986-04-01,0,01apr1986,10.19,8.789999999999999,6.06,7.3,7.05,6.44,1986m4,.38,.99000001,1.24,1.4
1986-05-01,0,01may1986,10.29,9.09,6.15,7.71,7.52,6.65,1986m5,.5,1.37,1.5599999,1.2
1986-06-01,0,01jun1986,10.34,9.130000000000001,6.21,7.8,7.64,6.73,1986m6,.51999998,1.4299999,1.59,1.21
1986-07-01,0,01jul1986,10.16,8.880000000000001,5.83,7.3,7.06,6.27,1986m7,.44,1.23,1.47,1.28
1986-08-01,0,01aug1986,10.18,8.720000000000001,5.53,7.17,6.8,5.93,1986m8,.40000001,1.27,1.64,1.46
1986-09-01,0,01sep1986,10.2,8.890000000000001,5.21,7.45,6.92,5.77,1986m9,.56,1.71,2.24,1.3099999
1986-10-01,0,01oct1986,10.24,8.859999999999999,5.18,7.43,6.83,5.72,1986m10,.54000002,1.65,2.25,1.38
1986-11-01,0,01nov1986,10.07,8.68,5.35,7.25,6.76,5.8,1986m11,.44999999,1.41,1.9,1.39
1986-12-01,0,01dec1986,9.970000000000001,8.49,5.53,7.11,6.67,5.87,1986m12,.34,1.14,1.58,1.48
1987-01-01,0,01jan1987,9.720000000000001,8.359999999999999,5.43,7.08,6.64,5.78,1987m1,.34999999,1.21,1.65,1.36
1987-02-01,0,01feb1987,9.65,8.380000000000001,5.59,7.25,6.79,5.96,1987m2,.37,1.2,1.66,1.27
1987-03-01,0,01mar1987,9.609999999999999,8.359999999999999,5.59,7.25,6.79,6.03,1987m3,.44,1.2,1.66,1.25
1987-04-01,0,01apr1987,10.04,8.85,5.64,8.02,7.57,6.5,1987m4,.86000001,1.9299999,2.3800001,1.1900001
1987-05-01,0,01may1987,10.51,9.33,5.66,8.609999999999999,8.26,7,1987m5,1.34,2.5999999,2.95,1.1799999
1987-06-01,0,01jun1987,10.52,9.32,5.67,8.4,8.02,6.8,1987m6,1.13,2.3499999,2.73,1.2
1987-07-01,0,01jul1987,10.61,9.42,5.69,8.449999999999999,8.01,6.68,1987m7,.99000001,2.3199999,2.76,1.1900001
1987-08-01,0,01aug1987,10.8,9.67,6.04,8.76,8.32,7.03,1987m8,.99000001,2.28,2.72,1.13
1987-09-01,0,01sep1987,11.31,10.18,6.4,9.42,8.94,7.67,1987m9,1.27,2.54,3.02,1.13
1987-10-01,0,01oct1987,11.62,10.52,6.13,9.52,9.08,7.59,1987m10,1.46,2.95,3.3900001,1.1
1987-11-01,0,01nov1987,11.23,10.01,5.69,8.859999999999999,8.35,6.96,1987m11,1.27,2.6600001,3.1700001,1.22
1987-12-01,0,01dec1987,11.29,10.11,5.77,8.99,8.449999999999999,7.17,1987m12,1.4,2.6800001,3.22,1.1799999
1988-01-01,0,01jan1988,11.07,9.880000000000001,5.81,8.67,8.18,6.99,1988m1,1.1799999,2.3699999,2.8599999,1.1900001
1988-02-01,0,01feb1988,10.62,9.4,5.66,8.210000000000001,7.71,6.64,1988m2,.98000002,2.05,2.55,1.22
1988-03-01,0,01mar1988,10.57,9.390000000000001,5.7,8.369999999999999,7.83,6.71,1988m3,1.01,2.1300001,2.6700001,1.1799999
1988-04-01,0,01apr1988,10.9,9.67,5.91,8.720000000000001,8.19,7.01,1988m4,1.1,2.28,2.8099999,1.23
1988-05-01,0,01may1988,11.04,9.9,6.26,9.09,8.58,7.4,1988m5,1.14,2.3199999,2.8299999,1.14
1988-06-01,0,01jun1988,11,9.859999999999999,6.46,8.92,8.49,7.49,1988m6,1.03,2.03,2.46,1.14
1988-07-01,0,01jul1988,11.11,9.960000000000001,6.73,9.06,8.66,7.75,1988m7,1.02,1.9299999,2.3299999,1.15
1988-08-01,0,01aug1988,11.21,10.11,7.06,9.26,8.94,8.17,1988m8,1.11,1.88,2.2,1.1
1988-09-01,0,01sep1988,10.9,9.82,7.24,8.98,8.69,8.09,1988m9,.85000002,1.45,1.74,1.08
1988-10-01,0,01oct1988,10.41,9.51,7.35,8.800000000000001,8.51,8.109999999999999,1988m10,.75999999,1.16,1.45,.89999998
1988-11-01,0,01nov1988,10.48,9.449999999999999,7.76,8.960000000000001,8.789999999999999,8.48,1988m11,.72000003,1.03,1.2,1.03
1988-12-01,0,01dec1988,10.65,9.57,8.07,9.109999999999999,9.09,8.99,1988m12,.92000002,1.02,1.04,1.08
1989-01-01,0,01jan1989,10.65,9.619999999999999,8.27,9.09,9.15,9.050000000000001,1989m1,.77999997,.88,.81999999,1.03
1989-02-01,0,01feb1989,10.61,9.640000000000001,8.529999999999999,9.17,9.27,9.25,1989m2,.72000003,.74000001,.63999999,.97000003
1989-03-01,0,01mar1989,10.67,9.800000000000001,8.82,9.359999999999999,9.51,9.57,1989m3,.75,.69,.54000002,.87
1989-04-01,0,01apr1989,10.61,9.789999999999999,8.65,9.18,9.300000000000001,9.359999999999999,1989m4,.70999998,.64999998,.52999997,.81999999
1989-05-01,0,01may1989,10.46,9.57,8.43,8.859999999999999,8.91,8.98,1989m5,.55000001,.47999999,.43000001,.88999999
1989-06-01,0,01jun1989,10.03,9.1,8.15,8.279999999999999,8.289999999999999,8.44,1989m6,.28999999,.14,.13,.93000001
1989-07-01,0,01jul1989,9.869999999999999,8.93,7.88,8.02,7.83,7.89,1989m7,.0099999998,-.050000001,.14,.94
1989-08-01,0,01aug1989,9.880000000000001,8.960000000000001,7.9,8.109999999999999,8.09,8.18,1989m8,.28,.19,.20999999,.92000002
1989-09-01,0,01sep1989,9.91,9.01,7.75,8.19,8.17,8.220000000000001,1989m9,.47,.41999999,.44,.89999998
1989-10-01,0,01oct1989,9.81,8.92,7.64,8.01,7.97,7.99,1989m10,.34999999,.33000001,.37,.88999999
1989-11-01,0,01nov1989,9.81,8.890000000000001,7.69,7.87,7.81,7.77,1989m11,.079999998,.12,.18000001,.92000002
1989-12-01,0,01dec1989,9.82,8.859999999999999,7.63,7.84,7.75,7.72,1989m12,.090000004,.12,.20999999,.95999998
1990-01-01,0,01jan1990,9.94,8.99,7.64,8.210000000000001,8.119999999999999,7.92,1990m1,.28,.47999999,.56999999,.94999999
1990-02-01,0,01feb1990,10.14,9.220000000000001,7.74,8.470000000000001,8.42,8.109999999999999,1990m2,.37,.68000001,.73000002,.92000002
1990-03-01,0,01mar1990,10.21,9.369999999999999,7.9,8.59,8.6,8.35,1990m3,.44999999,.69999999,.69,.83999997
1990-04-01,0,01apr1990,10.3,9.460000000000001,7.77,8.789999999999999,8.77,8.4,1990m4,.63,1,1.02,.83999997
1990-05-01,0,01may1990,10.41,9.470000000000001,7.74,8.76,8.74,8.32,1990m5,.57999998,1,1.02,.94
1990-06-01,0,01jun1990,10.22,9.26,7.73,8.48,8.43,8.1,1990m6,.37,.69999999,.75,.95999998
1990-07-01,0,01jul1990,10.2,9.24,7.62,8.470000000000001,8.33,7.94,1990m7,.31999999,.70999998,.85000002,.95999998
1990-08-01,1,01aug1990,10.41,9.41,7.45,8.75,8.44,7.78,1990m8,.33000001,.99000001,1.3,1
1990-09-01,1,01sep1990,10.64,9.56,7.36,8.890000000000001,8.51,7.76,1990m9,.40000001,1.15,1.53,1.08
1990-10-01,1,01oct1990,10.74,9.529999999999999,7.17,8.720000000000001,8.33,7.55,1990m10,.38,1.16,1.55,1.21
1990-11-01,1,01nov1990,10.62,9.300000000000001,7.06,8.390000000000001,8.02,7.31,1990m11,.25,.95999998,1.33,1.3200001
1990-12-01,1,01dec1990,10.43,9.050000000000001,6.74,8.08,7.73,7.05,1990m12,.31,.99000001,1.34,1.38
1991-01-01,1,01jan1991,10.45,9.039999999999999,6.22,8.09,7.7,6.64,1991m1,.41999999,1.48,1.87,1.41
1991-02-01,1,01feb1991,10.07,8.83,5.94,7.85,7.47,6.27,1991m2,.33000001,1.53,1.91,1.24
1991-03-01,1,01mar1991,10.09,8.93,5.91,8.109999999999999,7.77,6.4,1991m3,.49000001,1.86,2.2,1.16
1991-04-01,0,01apr1991,9.94,8.859999999999999,5.65,8.039999999999999,7.7,6.24,1991m4,.58999997,2.05,2.3900001,1.08
1991-05-01,0,01may1991,9.859999999999999,8.859999999999999,5.46,8.07,7.7,6.13,1991m5,.67000002,2.24,2.6099999,1
1991-06-01,0,01jun1991,9.960000000000001,9.01,5.57,8.279999999999999,7.94,6.36,1991m6,.79000002,2.3699999,2.71,.94999999
1991-07-01,0,01jul1991,9.890000000000001,9,5.58,8.27,7.91,6.31,1991m7,.73000002,2.3299999,2.6900001,.88999999
1991-08-01,0,01aug1991,9.65,8.75,5.33,7.9,7.43,5.78,1991m8,.44999999,2.0999999,2.5699999,.89999998
1991-09-01,0,01sep1991,9.51,8.609999999999999,5.22,7.65,7.14,5.57,1991m9,.34999999,1.92,2.4300001,.89999998
1991-10-01,0,01oct1991,9.49,8.550000000000001,4.99,7.53,6.87,5.33,1991m10,.34,1.88,2.54,.94
1991-11-01,0,01nov1991,9.449999999999999,8.48,4.56,7.42,6.62,4.89,1991m11,.33000001,2.0599999,2.8599999,.97000003
1991-12-01,0,01dec1991,9.26,8.31,4.07,7.09,6.19,4.38,1991m12,.31,2.1199999,3.02,.94999999
1992-01-01,0,01jan1992,9.130000000000001,8.199999999999999,3.8,7.03,6.24,4.15,1992m1,.34999999,2.4400001,3.23,.93000001
